CustomerID,LastPurchase,Frequency,Monetary,Recency,Cluster,Segment
12916,2011-07-24 10:35:00,4,3006.15,139,3,Loyal
12917,2011-08-03 16:42:00,1,594.0,129,1,At Risk
12919,2011-12-01 13:47:00,6,1335.19,9,2,Champions
12920,2011-11-22 15:05:00,1,164.23,18,0,Developing
12921,2011-11-30 16:22:00,37,16587.09,10,2,Champions
12922,2011-07-01 15:35:00,1,405.38,162,1,At Risk
12923,2011-10-06 16:20:00,1,176.97,65,1,At Risk
12924,2011-09-12 13:55:00,4,933.7,89,3,Loyal
12925,2011-12-05 11:11:00,2,694.05,5,0,Developing
12928,2011-11-04 14:24:00,5,2062.7000000000003,36,3,Loyal
12929,2011-02-01 12:08:00,1,117.85,312,1,At Risk
12930,2011-09-22 15:18:00,2,415.8,79,1,At Risk
12931,2011-11-18 12:39:00,15,42055.96,22,2,Champions
12933,2011-11-15 16:38:00,3,607.53,25,0,Developing
12935,2011-12-07 17:25:00,7,2160.7,3,2,Champions
12936,2011-11-22 17:32:00,4,1063.9,18,3,Loyal
12937,2011-11-24 15:05:00,4,1504.27,16,3,Loyal
12938,2011-11-14 11:21:00,1,114.14,26,0,Developing
12939,2011-10-06 14:33:00,8,11581.8,65,2,Champions
12940,2011-10-16 12:09:00,2,913.54,55,3,Loyal
12942,2011-07-31 14:39:00,3,683.9,132,3,Loyal
12944,2011-11-04 11:04:00,2,604.51,36,0,Developing
12945,2011-02-24 14:15:00,1,462.95,289,1,At Risk
12947,2011-07-19 10:06:00,6,1603.99,144,3,Loyal
12948,2011-11-23 17:10:00,7,2064.95,17,2,Champions
12949,2011-11-09 11:25:00,8,4167.22,31,2,Champions
12950,2011-12-07 13:17:00,3,1843.0,3,0,Developing
12951,2011-12-01 12:14:00,6,1064.07,9,2,Champions
12952,2011-12-04 10:35:00,4,1387.79,6,0,Developing
12953,2011-11-30 09:24:00,1,329.85,10,0,Developing
12955,2011-12-08 16:29:00,11,4757.16,2,2,Champions
12956,2011-02-06 16:08:00,1,108.07,307,1,At Risk
12957,2011-11-30 09:53:00,8,4017.54,10,2,Champions
12962,2011-12-02 15:55:00,2,266.39,8,0,Developing
12963,2011-12-01 12:55:00,8,1856.63,9,2,Champions
12965,2011-09-11 15:31:00,1,771.91,90,1,At Risk
12966,2011-11-30 12:38:00,1,160.18,10,0,Developing
12967,2010-12-16 19:10:00,2,1660.9,359,3,Loyal
12968,2011-08-19 15:44:00,1,135.95,113,1,At Risk
12970,2011-12-02 14:30:00,4,452.24,8,0,Developing
12971,2011-12-06 12:20:00,86,11189.91,4,2,Champions
12974,2011-05-26 09:33:00,1,144.8,198,1,At Risk
12976,2011-05-12 09:55:00,1,738.6,212,1,At Risk
12977,2011-07-06 16:40:00,1,39.239999999999995,157,1,At Risk
12980,2011-07-05 09:34:00,9,7374.900000000001,158,3,Loyal
12981,2011-11-10 12:00:00,2,372.21999999999997,30,0,Developing
12982,2011-04-11 11:51:00,1,390.54,243,1,At Risk
12984,2011-11-21 12:37:00,1,97.5,19,0,Developing
12985,2011-12-09 10:46:00,2,1239.38,1,0,Developing
12987,2011-09-27 12:03:00,2,558.7,74,1,At Risk
12988,2011-02-20 14:31:00,1,535.32,293,1,At Risk
12989,2011-12-06 15:28:00,15,6924.110000000001,4,2,Champions
12990,2011-11-08 13:01:00,3,409.5,32,0,Developing
12991,2011-11-16 15:34:00,2,503.76,24,0,Developing
12993,2011-11-16 15:49:00,4,414.76,24,0,Developing
12994,2011-12-05 15:43:00,3,974.4200000000001,5,0,Developing
12995,2011-09-15 15:44:00,1,211.32,86,1,At Risk
12997,2011-11-17 15:47:00,4,1226.89,23,3,Loyal
12999,2011-05-27 13:24:00,3,455.88,197,1,At Risk
13000,2011-08-25 10:43:00,3,534.85,107,3,Loyal
13001,2011-12-05 14:51:00,13,9818.82,5,2,Champions
13002,2011-01-25 15:18:00,1,120.94999999999999,319,1,At Risk
13003,2011-08-26 10:50:00,3,149.05,106,1,At Risk
13004,2011-11-28 11:27:00,18,5655.91,12,2,Champions
13005,2011-06-19 10:53:00,2,513.7,174,1,At Risk
13006,2011-10-14 13:49:00,1,81.57,57,1,At Risk
13008,2011-01-20 14:24:00,1,229.46999999999997,324,1,At Risk
13011,2010-12-02 17:22:00,1,50.550000000000004,373,1,At Risk
13012,2011-11-30 13:05:00,8,1661.8400000000001,10,2,Champions
13013,2011-12-08 15:01:00,13,4810.9400000000005,2,2,Champions
13014,2011-11-29 12:27:00,10,3466.2799999999997,11,2,Champions
13015,2011-10-17 13:19:00,5,3346.28,54,3,Loyal
13016,2011-09-27 14:08:00,3,789.89,74,3,Loyal
13017,2011-12-02 15:53:00,1,204.0,8,0,Developing
13018,2011-11-23 13:28:00,28,7277.7,17,2,Champions
13021,2011-12-05 16:37:00,9,2616.38,5,2,Champions
13023,2011-10-06 16:27:00,2,689.9,65,3,Loyal
13026,2011-12-08 16:58:00,5,975.36,2,2,Champions
13027,2011-08-18 09:39:00,6,6912.0,114,3,Loyal
13028,2011-11-17 11:10:00,2,661.3199999999999,23,0,Developing
13029,2011-11-09 09:13:00,3,1247.5,31,3,Loyal
13030,2011-11-28 14:30:00,2,799.48,12,0,Developing
13032,2011-10-18 15:54:00,2,1010.18,53,3,Loyal
13033,2010-12-17 14:23:00,1,190.55,358,1,At Risk
13034,2011-10-16 12:21:00,2,642.77,55,3,Loyal
13035,2011-09-27 08:57:00,2,921.88,74,3,Loyal
13037,2011-07-24 15:46:00,3,881.07,139,3,Loyal
13038,2011-09-20 14:37:00,3,908.46,81,3,Loyal
13040,2011-12-01 10:38:00,2,676.99,9,0,Developing
13043,2011-03-11 14:52:00,1,516.42,274,1,At Risk
13044,2011-02-21 15:20:00,1,560.47,292,1,At Risk
13045,2011-09-01 15:04:00,1,305.28000000000003,100,1,At Risk
13046,2011-11-09 08:36:00,2,629.31,31,0,Developing
13047,2011-11-08 12:06:00,10,3237.54,32,2,Champions
13048,2011-11-25 13:23:00,4,1835.91,15,3,Loyal
13049,2011-10-06 15:31:00,2,656.6800000000001,65,3,Loyal
13050,2011-11-25 09:18:00,17,5836.86,15,2,Champions
13052,2011-05-11 14:12:00,1,348.15000000000003,213,1,At Risk
13055,2011-09-22 14:26:00,3,1214.41,79,3,Loyal
13058,2011-11-15 12:43:00,3,271.40000000000003,25,0,Developing
13059,2011-04-04 10:40:00,1,183.4,250,1,At Risk
13060,2011-03-31 11:37:00,1,307.53,254,1,At Risk
13061,2011-09-28 16:04:00,1,248.61,73,1,At Risk
13062,2011-06-01 15:12:00,1,346.98,192,1,At Risk
13064,2011-11-27 12:31:00,4,1119.49,13,3,Loyal
13065,2010-12-01 16:52:00,1,205.86,374,1,At Risk
13066,2011-11-15 12:57:00,2,470.8,25,0,Developing
13067,2011-09-18 13:38:00,1,115.46000000000001,83,1,At Risk
13068,2011-11-29 15:00:00,2,344.0,11,0,Developing
13069,2011-12-09 08:39:00,24,4436.12,1,2,Champions
13070,2011-05-31 13:45:00,1,228.8,193,1,At Risk
13072,2011-03-18 08:12:00,1,177.15,267,1,At Risk
13075,2011-08-02 10:19:00,1,919.61,130,1,At Risk
13077,2011-12-08 19:24:00,4,729.27,2,0,Developing
13078,2011-12-06 15:36:00,26,12627.94,4,2,Champions
13079,2011-12-05 16:53:00,5,220.10000000000002,5,0,Developing
13080,2011-06-13 14:59:00,1,58.08,180,1,At Risk
13081,2011-11-28 10:54:00,11,28337.38,12,2,Champions
13082,2011-08-05 16:16:00,9,3613.63,127,3,Loyal
13083,2011-12-05 15:01:00,2,303.75,5,0,Developing
13085,2011-07-05 12:11:00,2,416.08000000000004,158,1,At Risk
13089,2011-12-07 09:02:00,97,58825.83,3,2,Champions
13090,2011-12-01 12:39:00,14,8910.82,9,2,Champions
13091,2011-11-11 15:54:00,1,345.82,29,0,Developing
13092,2011-09-30 11:18:00,5,477.83,71,3,Loyal
13093,2011-03-09 12:14:00,8,7832.47,276,3,Loyal
13094,2011-11-18 14:07:00,12,1927.3200000000002,22,2,Champions
13095,2011-09-30 12:03:00,1,74.39999999999999,71,1,At Risk
13097,2011-11-07 10:43:00,10,6010.42,33,2,Champions
13098,2011-12-08 14:14:00,28,28882.44,2,2,Champions
13099,2011-09-01 17:40:00,1,207.35999999999999,100,1,At Risk
13101,2011-04-19 14:37:00,1,101.19,235,1,At Risk
13102,2011-12-08 12:52:00,24,6424.09,2,2,Champions
13103,2011-10-31 09:38:00,1,243.94,40,0,Developing
13104,2011-12-06 13:10:00,6,1098.48,4,2,Champions
13106,2011-07-29 15:12:00,1,76.5,134,1,At Risk
13107,2011-10-26 14:52:00,4,1531.6200000000001,45,3,Loyal
13108,2010-12-02 10:35:00,1,350.06,373,1,At Risk
13109,2011-10-11 10:16:00,2,786.54,60,3,Loyal
13110,2011-11-08 14:30:00,7,1488.67,32,3,Loyal
13113,2011-12-09 12:49:00,24,12245.960000000001,1,2,Champions
13115,2011-11-28 12:38:00,4,2294.78,12,3,Loyal
13116,2011-07-24 14:33:00,1,501.14,139,1,At Risk
13117,2011-11-18 12:02:00,8,984.91,22,3,Loyal
13118,2011-11-20 12:46:00,5,1197.81,20,3,Loyal
13120,2011-04-15 10:19:00,1,30.599999999999998,239,1,At Risk
13121,2011-03-15 16:47:00,1,283.73,270,1,At Risk
13122,2011-09-06 15:53:00,2,922.39,95,3,Loyal
13124,2011-09-11 12:45:00,3,3866.33,90,3,Loyal
13126,2011-12-05 10:00:00,8,2099.64,5,2,Champions
13127,2011-09-23 10:26:00,1,259.17,78,1,At Risk
13130,2011-09-06 15:30:00,1,64.0,95,1,At Risk
13131,2011-11-16 13:21:00,3,1073.3,24,3,Loyal
13132,2011-03-23 12:44:00,1,77.3,262,1,At Risk
13133,2011-03-11 10:31:00,2,109.8,274,1,At Risk
13134,2011-09-15 10:35:00,4,1793.58,86,3,Loyal
13135,2011-05-27 10:52:00,1,3096.0,197,3,Loyal
13136,2011-10-14 13:41:00,5,2607.61,57,3,Loyal
13137,2011-11-29 12:09:00,8,3650.41,11,2,Champions
13138,2011-11-17 16:51:00,6,962.39,23,3,Loyal
13139,2011-11-23 13:54:00,7,5064.94,17,2,Champions
13140,2011-08-23 15:33:00,3,423.72,109,1,At Risk
13141,2011-09-16 09:54:00,5,2388.75,85,3,Loyal
13142,2011-11-20 16:07:00,1,307.09,20,0,Developing
13144,2011-01-11 11:15:00,1,110.95,333,1,At Risk
13145,2011-10-31 12:45:00,4,618.52,40,3,Loyal
13146,2011-11-13 15:29:00,1,228.91,27,0,Developing
13147,2011-11-29 13:59:00,4,712.8000000000001,11,0,Developing
13148,2011-11-10 15:23:00,12,3707.12,30,2,Champions
13149,2011-11-25 13:09:00,4,1676.06,15,3,Loyal
13151,2011-02-17 12:29:00,1,1257.8700000000001,296,1,At Risk
13153,2011-12-04 12:14:00,1,486.22,6,0,Developing
13155,2011-11-06 15:41:00,4,971.76,34,3,Loyal
13157,2011-10-21 13:50:00,4,1741.22,50,3,Loyal
13158,2011-09-06 11:58:00,4,1201.06,95,3,Loyal
13159,2011-12-01 11:20:00,4,1437.85,9,3,Loyal
13160,2011-11-17 13:07:00,1,91.8,23,0,Developing
13161,2011-01-30 14:03:00,1,112.75,314,1,At Risk
13162,2011-08-09 15:59:00,4,1688.29,123,3,Loyal
13165,2011-10-24 15:05:00,2,1021.48,47,3,Loyal
13166,2011-03-01 15:16:00,1,417.2,284,1,At Risk
13167,2011-11-21 12:24:00,4,791.33,19,3,Loyal
13168,2011-11-03 12:56:00,4,1319.19,37,3,Loyal
13169,2011-10-07 12:11:00,2,712.88,64,3,Loyal
13170,2011-11-13 12:19:00,1,116.00999999999999,27,0,Developing
13171,2011-11-18 10:27:00,3,468.41,22,0,Developing
13173,2011-12-05 15:51:00,2,353.65,5,0,Developing
13174,2011-11-23 14:35:00,3,2817.03,17,3,Loyal
13176,2011-10-24 15:43:00,1,492.84,47,0,Developing
13177,2011-10-06 09:56:00,1,282.45,65,1,At Risk
13178,2011-11-13 16:14:00,11,5725.47,27,2,Champions
13182,2011-10-25 13:46:00,1,121.18,46,1,At Risk
13183,2011-12-02 10:30:00,9,3957.78,8,2,Champions
13184,2011-11-25 12:02:00,10,1701.29,15,2,Champions
13185,2011-03-17 11:56:00,1,71.4,268,1,At Risk
13186,2011-10-31 11:40:00,3,1575.89,40,3,Loyal
13187,2011-01-06 18:57:00,1,236.02,338,1,At Risk
13188,2011-11-28 15:28:00,1,114.60000000000001,12,0,Developing
13189,2011-11-21 10:39:00,2,260.68,19,0,Developing
13192,2011-09-05 14:13:00,2,911.94,96,3,Loyal
13193,2011-10-09 14:30:00,1,117.88,62,1,At Risk
13194,2011-07-27 09:01:00,1,60.7,136,1,At Risk
13196,2011-11-28 13:54:00,4,1797.78,12,3,Loyal
13198,2011-11-29 15:17:00,6,3401.2400000000002,11,2,Champions
13199,2011-12-06 12:30:00,38,9817.12,4,2,Champions
13200,2011-11-20 15:35:00,4,870.09,20,3,Loyal
13203,2011-11-30 10:45:00,4,869.46,10,0,Developing
13207,2011-11-24 14:52:00,2,250.26000000000002,16,0,Developing
13208,2011-10-12 09:54:00,6,1223.9,59,3,Loyal
13209,2011-11-09 13:54:00,8,5891.61,31,2,Champions
13210,2011-09-07 08:18:00,1,353.48,94,1,At Risk
13211,2011-11-29 14:43:00,3,1197.42,11,0,Developing
13212,2011-11-20 12:40:00,3,788.08,20,0,Developing
13213,2011-10-14 11:42:00,5,1520.58,57,3,Loyal
13216,2011-03-17 12:18:00,1,333.74,268,1,At Risk
13217,2011-08-09 15:32:00,3,533.98,123,1,At Risk
13218,2011-08-04 16:59:00,1,62.63999999999999,128,1,At Risk
13220,2011-09-22 13:38:00,4,819.2900000000001,79,3,Loyal
13221,2011-04-13 16:58:00,2,847.41,241,1,At Risk
13223,2011-05-23 13:03:00,2,163.20000000000002,201,1,At Risk
13224,2011-10-10 14:55:00,2,2155.95,61,3,Loyal
13225,2011-12-06 13:29:00,7,6463.84,4,2,Champions
13226,2011-03-11 14:35:00,1,108.21000000000001,274,1,At Risk
13227,2011-05-22 11:47:00,1,257.7,202,1,At Risk
13228,2011-09-19 14:28:00,1,358.0,82,1,At Risk
13229,2011-04-28 12:07:00,1,160.95,226,1,At Risk
13230,2011-12-05 16:03:00,14,2806.97,5,2,Champions
13232,2011-11-27 10:39:00,7,1357.6,13,2,Champions
13233,2011-09-26 13:25:00,2,605.12,75,1,At Risk
13235,2011-05-11 17:13:00,1,1031.07,213,1,At Risk
13236,2011-11-15 12:50:00,2,744.85,25,0,Developing
13238,2011-11-22 15:37:00,4,700.73,18,0,Developing
13239,2011-03-23 10:25:00,1,329.56,262,1,At Risk
13240,2011-09-04 14:08:00,4,663.65,97,3,Loyal
13242,2011-08-19 12:53:00,3,270.40000000000003,113,1,At Risk
13243,2011-05-20 13:14:00,1,600.07,204,1,At Risk
13244,2011-09-08 11:46:00,1,121.74000000000001,93,1,At Risk
13245,2011-10-20 11:40:00,1,430.5,51,1,At Risk
13246,2011-11-21 16:50:00,6,1987.3,19,3,Loyal
13247,2011-11-22 10:59:00,4,501.12,18,0,Developing
13248,2011-08-07 12:40:00,2,465.68,125,1,At Risk
13249,2011-09-08 13:26:00,3,711.41,93,3,Loyal
13253,2011-07-06 10:09:00,2,1030.4,157,3,Loyal
13255,2011-11-30 13:14:00,2,399.51,10,0,Developing
13258,2011-11-28 09:31:00,3,698.58,12,0,Developing
13259,2011-10-09 10:48:00,1,292.32,62,1,At Risk
13260,2011-10-09 13:21:00,1,557.62,62,1,At Risk
13261,2011-03-16 12:22:00,2,944.1,269,1,At Risk
13262,2011-03-21 15:06:00,1,200.29,264,1,At Risk
13263,2011-12-08 13:59:00,35,7454.07,2,2,Champions
13265,2011-10-17 15:02:00,5,2107.66,54,3,Loyal
13266,2011-11-28 14:39:00,12,3834.2599999999998,12,2,Champions
13267,2011-12-07 11:12:00,19,4521.49,3,2,Champions
13268,2011-11-22 11:51:00,11,3214.69,18,2,Champions
13269,2011-12-08 14:53:00,15,5346.2300000000005,2,2,Champions
13270,2010-12-08 14:53:00,1,590.0,367,1,At Risk
13271,2011-11-02 14:31:00,1,217.38,38,0,Developing
13272,2011-11-08 14:00:00,2,276.56,32,0,Developing
13273,2011-08-18 14:02:00,1,138.98,114,1,At Risk
13276,2011-10-07 12:44:00,2,590.9300000000001,64,3,Loyal
13277,2011-11-24 09:21:00,4,258.4,16,0,Developing
13278,2011-10-30 11:49:00,1,542.73,41,0,Developing
13279,2011-09-22 17:24:00,1,137.75,79,1,At Risk
13280,2011-08-09 13:14:00,3,814.86,123,3,Loyal
13282,2011-11-21 15:33:00,3,1132.14,19,3,Loyal
13283,2011-10-11 09:50:00,2,93.66,60,1,At Risk
13284,2011-01-13 09:23:00,1,201.19,331,1,At Risk
13285,2011-11-16 13:19:00,4,2709.12,24,3,Loyal
13291,2011-07-07 10:36:00,1,361.11,156,1,At Risk
13292,2011-11-01 10:04:00,2,578.9399999999999,39,0,Developing
13294,2011-06-03 08:54:00,2,873.74,190,1,At Risk
13295,2010-12-15 11:21:00,1,201.20000000000002,360,1,At Risk
13296,2011-07-25 13:46:00,1,87.4,138,1,At Risk
13297,2011-12-02 09:32:00,4,2089.85,8,2,Champions
13298,2011-12-08 13:11:00,1,360.0,2,0,Developing
13299,2011-03-16 12:55:00,1,142.5,269,1,At Risk
13300,2011-06-23 13:09:00,1,371.89,170,1,At Risk
13301,2011-08-28 11:25:00,4,618.09,104,3,Loyal
13302,2011-07-07 17:56:00,1,63.75,156,1,At Risk
13304,2010-12-23 14:35:00,1,300.42,352,1,At Risk
13305,2011-12-05 15:15:00,10,2000.86,5,2,Champions
13307,2011-08-11 17:14:00,1,15.0,121,1,At Risk
13308,2011-11-17 09:31:00,3,1385.51,23,3,Loyal
13309,2011-12-02 16:34:00,5,1456.79,8,2,Champions
13310,2011-11-11 17:23:00,3,1132.03,29,3,Loyal
13311,2011-12-05 12:55:00,2,598.57,5,0,Developing
13313,2011-11-17 16:48:00,5,1555.32,23,3,Loyal
13314,2011-12-08 12:29:00,3,775.94,2,0,Developing
13316,2011-11-02 13:40:00,4,5977.7300000000005,38,3,Loyal
13317,2011-10-04 13:35:00,6,2273.68,67,3,Loyal
13318,2011-12-08 18:51:00,3,640.76,2,0,Developing
13319,2011-12-04 13:34:00,26,10845.550000000001,6,2,Champions
13320,2011-09-22 18:07:00,4,1548.7,79,3,Loyal
13321,2011-09-28 15:24:00,2,567.36,73,1,At Risk
13322,2011-11-22 14:21:00,1,199.48000000000002,18,0,Developing
13323,2011-12-06 17:12:00,5,787.85,4,0,Developing
13324,2011-11-03 16:28:00,10,7121.95,37,2,Champions
13325,2011-09-19 10:36:00,1,675.3,82,1,At Risk
13327,2011-11-01 10:21:00,8,3627.77,39,3,Loyal
13328,2011-01-27 15:22:00,1,1308.48,317,1,At Risk
13329,2011-11-08 10:29:00,2,789.0,32,0,Developing
13330,2011-09-08 12:27:00,3,1140.93,93,3,Loyal
13332,2011-11-25 13:30:00,1,350.9,15,0,Developing
13334,2011-09-18 15:21:00,3,3536.82,83,3,Loyal
13336,2011-09-23 14:05:00,1,795.12,78,1,At Risk
13338,2011-07-05 09:06:00,1,487.02,158,1,At Risk
13339,2011-05-23 08:31:00,1,860.12,201,1,At Risk
13340,2011-10-25 13:15:00,7,10736.48,46,2,Champions
13341,2011-03-24 09:50:00,1,775.85,261,1,At Risk
13343,2011-06-15 12:24:00,1,353.43,178,1,At Risk
13344,2011-10-03 09:45:00,3,2543.72,68,3,Loyal
13345,2011-02-25 09:01:00,1,389.5,288,1,At Risk
13347,2011-09-30 13:28:00,1,341.36,71,1,At Risk
13348,2011-10-06 17:28:00,1,233.76,65,1,At Risk
13349,2011-11-29 08:07:00,1,247.32,11,0,Developing
13350,2011-11-23 16:33:00,2,979.12,17,0,Developing
13351,2011-10-04 12:55:00,1,373.94,67,1,At Risk
13352,2011-10-10 13:55:00,1,397.97999999999996,61,1,At Risk
13354,2011-09-29 13:17:00,1,743.53,72,1,At Risk
13355,2011-08-09 14:48:00,1,674.7,123,1,At Risk
13356,2011-09-20 14:33:00,1,768.24,81,1,At Risk
13357,2011-03-27 13:56:00,1,609.95,258,1,At Risk
13358,2011-03-16 11:52:00,1,439.03,269,1,At Risk
13359,2011-10-07 09:30:00,1,439.56,64,1,At Risk
13362,2011-11-30 14:41:00,4,3090.7400000000002,10,2,Champions
13363,2011-11-22 12:40:00,2,992.5,18,0,Developing
13364,2011-09-29 18:13:00,1,134.95999999999998,72,1,At Risk
13365,2011-11-06 12:36:00,2,2225.37,34,3,Loyal
13366,2011-10-20 13:37:00,1,56.160000000000004,51,1,At Risk
13368,2011-03-28 09:59:00,2,623.4,257,1,At Risk
13369,2010-12-09 11:30:00,1,308.28000000000003,366,1,At Risk
13370,2010-12-03 10:26:00,1,754.87,372,1,At Risk
13372,2011-09-11 12:46:00,1,378.64,90,1,At Risk
13373,2011-10-10 10:51:00,3,3312.25,61,3,Loyal
13375,2011-09-12 10:19:00,1,778.65,89,1,At Risk
13376,2011-09-01 16:16:00,3,1019.76,100,3,Loyal
13379,2011-11-13 13:45:00,3,572.56,27,0,Developing
13381,2011-11-08 11:58:00,6,3639.31,32,3,Loyal
13382,2011-03-04 10:03:00,1,222.99,281,1,At Risk
13384,2011-11-09 11:04:00,7,4151.93,31,2,Champions
13385,2011-01-14 09:52:00,1,534.57,330,1,At Risk
13388,2011-07-31 12:52:00,2,677.1,132,1,At Risk
13389,2011-11-28 14:01:00,3,797.96,12,0,Developing
13390,2011-09-26 08:38:00,1,544.08,75,1,At Risk
13391,2011-05-20 10:50:00,1,59.8,204,1,At Risk
13394,2011-12-08 11:36:00,8,2520.02,2,2,Champions
13395,2011-06-07 15:04:00,1,307.72,186,1,At Risk
13396,2011-11-10 16:59:00,2,1360.99,30,3,Loyal
13397,2011-09-28 10:56:00,5,1544.13,73,3,Loyal
13398,2011-05-31 13:17:00,1,457.34,193,1,At Risk
13402,2011-08-04 15:51:00,2,621.23,128,1,At Risk
13403,2011-11-22 08:28:00,1,75.0,18,0,Developing
13404,2011-12-08 15:37:00,2,252.49,2,0,Developing
13405,2011-09-26 17:01:00,3,572.451,75,3,Loyal
13408,2011-12-08 09:05:00,62,28117.04,2,2,Champions
13410,2011-11-15 15:33:00,5,1003.06,25,3,Loyal
13411,2011-08-24 13:57:00,1,213.55,108,1,At Risk
13414,2011-07-29 11:45:00,3,1390.5,134,3,Loyal
13416,2011-10-27 08:56:00,2,712.5,44,0,Developing
13417,2011-12-05 08:49:00,2,640.83,5,0,Developing
13418,2011-11-28 10:23:00,18,6127.43,12,2,Champions
13419,2011-10-07 12:49:00,1,221.06,64,1,At Risk
13420,2011-07-13 08:48:00,2,159.85,150,1,At Risk
13421,2011-10-30 14:21:00,2,1851.08,41,3,Loyal
13422,2011-10-06 13:42:00,1,2626.3,65,3,Loyal
13425,2011-08-23 17:13:00,3,1624.21,109,3,Loyal
13426,2011-12-09 08:59:00,10,3641.32,1,2,Champions
13427,2011-11-20 13:02:00,3,582.6,20,0,Developing
13428,2011-11-29 14:20:00,1,218.47,11,0,Developing
13429,2011-11-29 09:10:00,4,1006.8,11,0,Developing
13430,2011-11-21 08:19:00,2,679.45,19,0,Developing
13431,2011-10-03 13:49:00,2,1269.1,68,3,Loyal
13434,2011-09-26 14:30:00,2,534.24,75,1,At Risk
13435,2011-12-04 14:45:00,7,3809.8900000000003,6,2,Champions
13436,2011-12-08 10:33:00,1,196.89,2,0,Developing
13437,2011-11-25 14:00:00,7,3408.06,15,2,Champions
13439,2011-03-29 14:20:00,1,283.71,256,1,At Risk
13441,2011-09-09 09:38:00,1,296.64,92,1,At Risk
13447,2011-11-16 13:38:00,3,1129.14,24,3,Loyal
13448,2011-11-23 12:33:00,6,3539.37,17,2,Champions
13449,2011-11-16 08:28:00,1,291.88,24,0,Developing
13450,2011-11-13 11:54:00,6,2043.7199999999998,27,3,Loyal
13451,2011-11-13 15:58:00,5,2976.15,27,3,Loyal
13452,2011-03-25 14:19:00,2,590.0,260,1,At Risk
13453,2011-06-27 09:34:00,2,356.97999999999996,166,1,At Risk
13455,2011-11-15 11:21:00,2,1058.34,25,0,Developing
13456,2011-11-22 09:18:00,6,1766.72,18,3,Loyal
13458,2011-12-02 15:29:00,14,9646.57,8,2,Champions
13460,2011-11-10 17:17:00,2,183.44,30,0,Developing
13461,2011-11-01 09:01:00,3,1445.0,39,3,Loyal
13462,2011-04-01 11:20:00,1,151.5,253,1,At Risk
13464,2011-10-12 15:01:00,1,674.68,59,1,At Risk
13466,2011-06-08 16:39:00,1,307.9,185,1,At Risk
13467,2011-11-29 10:01:00,2,1083.71,11,0,Developing
13468,2011-12-08 10:39:00,37,5704.97,2,2,Champions
13470,2011-09-01 14:57:00,2,165.0,100,1,At Risk
13471,2011-12-08 15:44:00,4,2531.58,2,2,Champions
13473,2011-10-10 11:20:00,2,422.64,61,1,At Risk
13474,2011-04-17 13:53:00,1,229.59,237,1,At Risk
13475,2011-06-01 13:52:00,4,1431.78,192,3,Loyal
13476,2011-06-14 12:00:00,2,1238.47,179,3,Loyal
13477,2011-11-02 12:04:00,6,1454.58,38,3,Loyal
13479,2011-05-23 10:45:00,2,300.95,201,1,At Risk
13481,2011-10-25 09:07:00,5,1804.56,46,3,Loyal
13482,2011-04-21 17:03:00,1,184.64,233,1,At Risk
13483,2011-10-05 11:53:00,1,140.34,66,1,At Risk
13484,2011-04-12 16:30:00,1,313.8,242,1,At Risk
13485,2011-04-20 13:58:00,1,454.24,234,1,At Risk
13486,2011-09-22 13:13:00,3,1122.41,79,3,Loyal
13487,2011-10-13 12:07:00,3,575.4,58,3,Loyal
13488,2011-11-22 14:41:00,13,8968.31,18,2,Champions
13489,2011-08-26 13:16:00,4,449.52,106,3,Loyal
13491,2011-10-19 08:32:00,10,1215.82,52,3,Loyal
13492,2011-07-26 14:25:00,3,1269.84,137,3,Loyal
13493,2011-03-09 15:35:00,2,618.63,276,1,At Risk
13494,2011-02-01 11:58:00,1,316.26000000000005,312,1,At Risk
13495,2011-12-02 11:21:00,5,2044.8700000000001,8,2,Champions
13496,2011-11-29 10:58:00,2,653.33,11,0,Developing
13497,2011-03-02 09:04:00,2,348.05,283,1,At Risk
13499,2011-11-22 11:21:00,5,1159.11,18,3,Loyal
13500,2011-11-16 15:35:00,3,1166.77,24,3,Loyal
13501,2011-02-24 18:59:00,1,1340.32,289,1,At Risk
13502,2011-11-23 10:39:00,3,292.0,17,0,Developing
13503,2011-09-29 13:23:00,1,216.85,72,1,At Risk
13504,2011-10-06 13:20:00,1,295.93,65,1,At Risk
13505,2011-09-28 11:56:00,4,4393.63,73,3,Loyal
13506,2011-01-27 13:53:00,2,458.52,317,1,At Risk
13507,2011-12-06 13:13:00,4,2479.16,4,2,Champions
13508,2011-04-10 11:58:00,1,110.97,244,1,At Risk
13509,2011-12-01 10:10:00,7,979.72,9,2,Champions
13510,2011-12-08 13:46:00,4,1791.56,2,2,Champions
13512,2011-03-24 10:03:00,1,251.21,261,1,At Risk
13513,2011-08-05 11:50:00,1,205.1,127,1,At Risk
13514,2011-09-27 09:39:00,1,152.20000000000002,74,1,At Risk
13515,2011-09-28 11:26:00,4,891.12,73,3,Loyal
13516,2011-11-18 13:15:00,3,1389.41,22,3,Loyal
13517,2011-10-11 11:43:00,3,2128.42,60,3,Loyal
13518,2011-09-15 10:29:00,1,659.4399999999999,86,1,At Risk
13519,2011-09-22 18:24:00,1,122.75,79,1,At Risk
13520,2011-10-12 10:20:00,6,3624.35,59,3,Loyal
13521,2011-12-08 13:50:00,3,1093.65,2,0,Developing
13522,2011-11-09 15:11:00,1,125.80000000000001,31,0,Developing
